loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,cred_hist_years,application_type,loan_status
20000,36 months,26.35,809.55,F,F2,10+ years,MORTGAGE,56400.0,Verified,credit_card,7.49,2,645,649,0,14,0,2400.0,70.9,23,2,0,10.7,Individual,1
7500,36 months,22.02,286.51,E,E2,1 year,MORTGAGE,51100.0,Verified,credit_card,29.65,2,720,724,1,12,0,10600.0,74.1,24,5,0,13.3,Individual,0
15000,36 months,26.82,610.93,F,F3,5 years,OTHER,62100.0,Not Verified,debt_consolidation,19.7,0,665,669,0,19,0,4600.0,66.2,34,0,0,26.6,Individual,1
15000,60 months,24.26,433.79,E,E5,< 1 year,RENT,36300.0,Source Verified,debt_consolidation,17.24,0,715,719,1,15,0,2700.0,43.6,24,0,0,11.4,Individual,1
30000,36 months,27.01,1224.92,F,F3,2 years,MORTGAGE,85300.0,Not Verified,credit_card,16.48,0,645,649,5,7,0,9000.0,59.3,19,1,0,8.9,Individual,1
5000,36 months,24.68,197.95,E,E5,10+ years,MORTGAGE,220100.0,Source Verified,small_business,18.14,0,680,684,0,11,1,8700.0,19.4,18,1,0,17.2,Individual,0
30000,36 months,18.68,1094.83,D,D3,7 years,RENT,44600.0,Verified,debt_consolidation,10.29,0,725,729,3,12,2,2900.0,57.0,26,0,2,6.0,Individual,1
10000,36 months,21.73,380.51,E,E2,6 years,MORTGAGE,33700.0,Source Verified,debt_consolidation,26.33,0,735,739,0,9,1,800.0,11.0,22,5,0,24.3,Individual,1
25000,60 months,25.2,736.72,F,F1,8 years,OWN,52800.0,Verified,debt_consolidation,5.28,1,690,694,0,9,0,600.0,35.1,18,0,0,14.3,Individual,0
7500,60 months,21.22,203.83,E,E1,8 years,RENT,184300.0,Source Verified,debt_consolidation,13.33,2,750,754,2,13,0,7700.0,81.5,27,0,0,12.9,Individual,1
35000,36 months,28.33,1453.97,F,F5,10+ years,RENT,22400.0,Not Verified,debt_consolidation,21.15,0,650,654,0,12,0,1400.0,66.8,17,1,0,28.9,Individual,1
25000,36 months,24.04,981.35,E,E4,8 years,OWN,73800.0,Not Verified,major_purchase,26.03,0,700,704,0,14,0,2300.0,27.4,30,0,0,17.7,Individual,0
5000,60 months,22.2,138.66,E,E2,7 years,MORTGAGE,32600.0,Source Verified,debt_consolidation,5.4,0,735,739,4,14,0,1500.0,74.2,27,3,0,29.3,Individual,0
10000,36 months,19.55,369.35,D,D4,10+ years,RENT,23800.0,Verified,debt_consolidation,21.47,1,730,734,0,14,0,500.0,14.4,25,0,0,25.7,Individual,0
15000,36 months,24.55,592.83,E,E5,10+ years,RENT,102400.0,Verified,debt_consolidation,13.94,0,670,674,0,14,0,2900.0,29.1,30,0,0,17.9,Individual,0
15000,36 months,25.11,597.27,F,F1,10+ years,MORTGAGE,105700.0,Verified,credit_card,3.46,0,645,649,4,10,0,1100.0,35.0,25,2,0,28.7,Individual,0
15000,36 months,23.81,587.0,E,E4,3 years,MORTGAGE,18000.0,Not Verified,debt_consolidation,31.02,0,710,714,1,10,0,2700.0,78.9,19,1,0,13.6,Individual,1
12000,36 months,23.0,464.52,E,E3,1 year,RENT,37500.0,Source Verified,credit_card,17.3,2,700,704,0,16,0,4100.0,53.9,27,1,0,19.8,Individual,1
20000,36 months,22.08,764.64,E,E2,1 year,RENT,20000.0,Verified,debt_consolidation,22.82,1,720,724,0,15,0,1600.0,74.1,30,0,0,9.0,Individual,1
12000,36 months,26.39,485.98,F,F2,10+ years,MORTGAGE,108400.0,Source Verified,debt_consolidation,19.74,0,665,669,1,10,0,9000.0,73.1,22,5,0,14.7,Individual,0
7500,36 months,27.97,310.11,F,F5,10+ years,RENT,33500.0,Verified,debt_consolidation,27.05,0,655,659,2,12,0,5500.0,98.0,23,0,0,5.9,Individual,1
5000,36 months,16.01,175.81,D,D1,1 year,RENT,66800.0,Source Verified,debt_consolidation,11.27,2,760,764,2,9,0,3900.0,67.9,16,1,0,17.8,Individual,0
10000,36 months,20.95,376.49,E,E1,2 years,MORTGAGE,126700.0,Not Verified,debt_consolidation,20.16,0,725,729,0,13,0,16200.0,71.6,28,2,0,4.6,Individual,0
12000,36 months,22.41,460.83,E,E3,10+ years,MORTGAGE,157800.0,Not Verified,credit_card,11.73,1,695,699,0,9,0,5900.0,98.9,29,2,0,9.9,Individual,0
20000,36 months,18.79,731.0,D,D4,8 years,MORTGAGE,75400.0,Verified,debt_consolidation,19.88,0,750,754,0,10,0,5200.0,47.5,21,8,0,17.3,Individual,0
25000,36 months,20.63,937.13,E,E1,2 years,MORTGAGE,47800.0,Source Verified,medical,28.45,0,745,749,0,18,0,5600.0,40.9,24,5,0,18.9,Individual,0
10000,36 months,25.71,401.36,F,F2,6 years,MORTGAGE,101200.0,Verified,debt_consolidation,17.9,0,670,674,0,17,1,4500.0,42.7,29,5,1,16.2,Individual,0
15000,36 months,30.99,644.93,G,G5,2 years,OWN,47800.0,Verified,credit_card,25.35,0,600,604,2,8,0,7300.0,56.9,21,0,0,6.6,Individual,1
10000,60 months,26.44,302.02,F,F3,10+ years,MORTGAGE,46800.0,Source Verified,other,12.64,1,695,699,0,5,0,3400.0,56.9,20,4,0,8.7,Individual,1
35000,36 months,30.99,1504.85,G,G5,6 years,MORTGAGE,40200.0,Source Verified,credit_card,23.83,0,600,604,0,11,0,8400.0,74.4,23,9,0,19.9,Individual,1
20000,36 months,23.08,775.03,E,E3,10+ years,OTHER,100400.0,Not Verified,debt_consolidation,23.69,1,720,724,2,8,0,6500.0,61.9,16,0,0,13.6,Individual,0
20000,36 months,20.74,750.83,E,E1,6 years,MORTGAGE,72000.0,Verified,credit_card,15.28,0,720,724,0,10,1,3700.0,44.5,16,2,0,5.2,Individual,0
15000,36 months,19.21,551.43,D,D4,10+ years,MORTGAGE,60600.0,Verified,credit_card,7.35,1,720,724,1,7,0,2800.0,59.5,16,3,0,18.3,Individual,0
10000,36 months,24.64,395.7,E,E5,2 years,RENT,25900.0,Source Verified,debt_consolidation,26.25,0,690,694,0,11,0,1200.0,55.2,27,0,0,20.2,Individual,1
10000,36 months,17.28,357.92,D,D2,10+ years,MORTGAGE,72000.0,Verified,debt_consolidation,11.86,0,760,764,0,12,0,4200.0,54.5,30,6,0,19.9,Individual,0
20000,36 months,18.47,727.77,D,D3,10+ years,MORTGAGE,87200.0,Verified,credit_card,24.6,0,765,769,0,9,0,1600.0,21.0,24,6,0,12.4,Individual,0
30000,36 months,26.18,1211.6,F,F2,4 years,OWN,101200.0,Source Verified,other,30.0,0,685,689,0,8,1,600.0,4.9,22,0,1,17.1,Individual,0
10000,36 months,17.92,361.12,D,D3,4 years,RENT,125300.0,Not Verified,debt_consolidation,11.74,0,750,754,1,8,0,2700.0,26.1,13,0,0,26.6,Individual,0
15000,60 months,28.17,468.58,F,F5,10+ years,MORTGAGE,64900.0,Source Verified,debt_consolidation,18.49,0,685,689,0,14,1,9700.0,68.0,23,3,0,20.2,Individual,1
15000,36 months,23.76,586.6,E,E4,8 years,MORTGAGE,42500.0,Verified,debt_consolidation,14.55,0,685,689,2,15,0,1200.0,50.0,27,3,0,13.0,Individual,1
20000,60 months,26.34,602.84,F,F2,2 years,MORTGAGE,87400.0,Verified,debt_consolidation,33.66,0,730,734,0,11,0,6400.0,38.4,25,3,0,21.0,Individual,0
15000,36 months,16.85,533.67,D,D1,< 1 year,MORTGAGE,29600.0,Not Verified,debt_consolidation,17.29,1,770,774,1,15,0,1400.0,50.9,20,6,0,25.1,Individual,0
10000,36 months,22.7,385.54,E,E3,5 years,RENT,98200.0,Source Verified,debt_consolidation,9.3,1,680,684,2,8,0,4200.0,55.5,19,0,0,11.6,Individual,0
20000,36 months,20.57,749.09,E,E1,3 years,RENT,41100.0,Verified,other,22.35,0,735,739,1,17,1,3900.0,85.7,32,0,1,11.0,Individual,1
10000,36 months,12.75,335.74,C,C1,4 years,RENT,82500.0,Verified,credit_card,12.18,0,810,814,0,14,0,7100.0,71.5,29,0,0,20.8,Individual,0
20000,36 months,25.07,795.94,F,F1,10+ years,RENT,33600.0,Verified,debt_consolidation,23.39,0,680,684,1,13,0,2300.0,50.6,31,0,0,9.7,Individual,1
10000,36 months,20.18,372.55,D,D5,10+ years,MORTGAGE,37000.0,Source Verified,credit_card,19.05,0,735,739,4,10,0,4400.0,73.7,30,5,0,24.6,Individual,1
7500,36 months,24.78,297.33,E,E5,10+ years,RENT,40000.0,Not Verified,debt_consolidation,12.1,1,665,669,2,11,0,3800.0,77.4,21,0,0,13.5,Individual,1
7500,36 months,24.75,297.21,E,E5,3 years,MORTGAGE,67500.0,Verified,debt_consolidation,26.34,0,690,694,1,9,1,15000.0,83.2,26,5,0,21.0,Individual,0
25000,36 months,26.95,1019.96,F,F3,10+ years,RENT,89200.0,Verified,debt_consolidation,20.75,0,660,664,0,12,0,8100.0,67.5,22,0,0,7.5,Individual,1
7500,36 months,19.88,278.27,D,D5,10+ years,MORTGAGE,31100.0,Verified,home_improvement,9.44,0,720,724,0,7,0,2200.0,71.6,18,3,0,21.8,Individual,0
10000,60 months,23.42,284.32,E,E4,3 years,MORTGAGE,49200.0,Verified,home_improvement,16.14,0,725,729,0,13,0,1800.0,36.4,25,4,0,21.2,Individual,0
10000,36 months,24.79,396.49,E,E5,< 1 year,RENT,50100.0,Not Verified,credit_card,16.65,1,680,684,0,13,1,1600.0,48.7,25,0,1,31.7,Individual,1
5000,60 months,25.56,148.4,F,F1,2 years,RENT,71900.0,Verified,other,19.65,0,710,714,1,10,0,1900.0,13.8,24,0,0,15.7,Individual,0
15000,36 months,23.56,585.03,E,E4,10+ years,OWN,84500.0,Verified,credit_card,11.53,1,680,684,1,10,0,700.0,16.7,24,1,0,13.9,Individual,0
25000,36 months,22.3,958.65,E,E3,10+ years,RENT,33100.0,Verified,debt_consolidation,17.54,0,715,719,1,12,0,3200.0,58.6,30,1,0,15.7,Individual,1
35000,36 months,19.99,1300.55,D,D5,1 year,MORTGAGE,53000.0,Source Verified,debt_consolidation,16.95,0,735,739,3,17,0,3100.0,101.7,30,4,0,12.7,Individual,1
30000,36 months,21.55,1138.74,E,E2,10+ years,MORTGAGE,64900.0,Source Verified,debt_consolidation,18.71,0,715,719,1,9,0,7000.0,58.3,18,7,0,17.4,Individual,0
5000,36 months,19.2,183.79,D,D4,10+ years,MORTGAGE,41800.0,Verified,debt_consolidation,18.29,0,750,754,0,13,1,1500.0,42.4,21,4,1,24.8,Individual,0
10000,36 months,27.72,412.12,F,F4,2 years,MORTGAGE,82900.0,Not Verified,credit_card,13.76,0,630,634,1,9,0,5700.0,51.0,18,2,0,9.2,Individual,0
12000,36 months,24.65,474.9,E,E5,10+ years,MORTGAGE,62600.0,Not Verified,debt_consolidation,6.5,0,660,664,0,9,1,3600.0,76.1,18,4,1,17.5,Individual,0
25000,60 months,27.06,764.28,F,F3,1 year,MORTGAGE,40300.0,Source Verified,credit_card,27.45,1,705,709,1,9,0,1300.0,27.6,19,4,0,18.2,Individual,1
12000,36 months,23.57,468.09,E,E4,< 1 year,OWN,36900.0,Not Verified,debt_consolidation,26.09,0,710,714,0,12,2,2200.0,62.4,17,1,1,3.0,Individual,1
15000,36 months,25.69,601.89,F,F1,3 years,OWN,140100.0,Source Verified,debt_consolidation,14.24,0,665,669,2,11,0,7100.0,51.2,25,0,0,8.1,Individual,0
20000,36 months,21.91,762.88,E,E2,6 years,RENT,60900.0,Verified,other,10.93,0,705,709,0,19,0,2600.0,36.9,37,0,0,8.6,Individual,0
10000,36 months,27.87,412.93,F,F5,8 years,OWN,78000.0,Not Verified,debt_consolidation,26.42,0,660,664,2,16,0,3500.0,35.0,34,0,0,15.5,Individual,1
15000,36 months,15.25,521.82,C,C5,2 years,RENT,35400.0,Verified,debt_consolidation,16.46,0,785,789,1,8,0,2700.0,58.6,17,0,0,4.0,Individual,0
5000,36 months,27.32,204.99,F,F4,7 years,RENT,74300.0,Not Verified,small_business,14.98,0,640,644,0,12,0,2000.0,18.5,31,0,0,8.1,Individual,0
15000,36 months,30.99,644.93,G,G5,10+ years,MORTGAGE,287000.0,Source Verified,debt_consolidation,25.24,2,610,614,0,12,0,13700.0,62.4,26,2,0,26.3,Individual,1
12000,36 months,22.87,463.7,E,E3,10+ years,RENT,67700.0,Source Verified,debt_consolidation,32.17,0,730,734,0,9,0,7900.0,55.7,25,0,0,14.7,Individual,0
12000,36 months,15.9,421.29,C,C5,10+ years,MORTGAGE,123500.0,Verified,medical,13.79,0,770,774,0,11,0,9900.0,83.8,21,3,0,22.3,Individual,0
10000,36 months,25.42,399.82,F,F1,< 1 year,RENT,67900.0,Source Verified,debt_consolidation,14.41,0,665,669,1,6,0,5000.0,44.8,19,0,0,22.0,Individual,1
25000,60 months,24.9,732.32,E,E5,10+ years,RENT,57500.0,Verified,debt_consolidation,6.18,0,710,714,0,9,0,1800.0,70.5,20,0,0,10.9,Individual,0
30000,60 months,24.88,878.43,E,E5,10+ years,RENT,79000.0,Not Verified,debt_consolidation,17.66,0,710,714,0,12,0,9400.0,59.8,23,0,0,14.4,Individual,1
30000,60 months,15.59,723.02,C,C5,< 1 year,RENT,59800.0,Not Verified,other,11.08,3,815,819,2,8,0,1300.0,27.7,21,1,0,15.2,Individual,0
12000,36 months,24.0,470.79,E,E4,4 years,MORTGAGE,137800.0,Not Verified,debt_consolidation,24.73,0,700,704,0,11,0,11600.0,32.9,24,2,0,12.6,Individual,0
10000,36 months,18.49,363.99,D,D3,2 years,MORTGAGE,79600.0,Verified,credit_card,10.44,0,745,749,0,9,0,5100.0,69.7,18,3,0,35.6,Individual,0
7500,36 months,16.61,265.94,D,D1,1 year,RENT,108000.0,Verified,debt_consolidation,10.35,0,765,769,0,18,0,500.0,6.4,32,1,0,26.7,Individual,0
20000,36 months,22.62,770.24,E,E3,5 years,OWN,150800.0,Not Verified,credit_card,23.14,0,710,714,0,14,0,6000.0,43.9,20,0,0,13.2,Individual,0
10000,36 months,17.47,358.87,D,D2,10+ years,RENT,155500.0,Not Verified,debt_consolidation,11.6,0,755,759,3,10,0,7200.0,52.2,20,0,0,20.7,Individual,0
10000,36 months,28.4,415.8,F,F5,< 1 year,MORTGAGE,71400.0,Not Verified,other,20.59,0,640,644,1,13,0,5500.0,56.0,24,4,0,18.5,Individual,0
12000,36 months,23.23,465.96,E,E4,< 1 year,MORTGAGE,67900.0,Not Verified,debt_consolidation,15.35,0,695,699,2,19,0,1100.0,33.7,30,5,0,13.7,Individual,0
15000,60 months,29.45,480.25,G,G2,10+ years,OWN,66000.0,Verified,debt_consolidation,20.69,0,665,669,0,16,1,3400.0,47.5,26,1,1,11.5,Individual,0
7500,36 months,25.12,298.67,F,F1,2 years,OWN,49000.0,Not Verified,debt_consolidation,11.72,0,665,669,1,7,0,2500.0,64.1,17,1,0,12.0,Individual,0
35000,36 months,17.57,1257.8,D,D2,3 years,RENT,28500.0,Not Verified,small_business,10.41,0,740,744,0,5,0,500.0,6.0,20,0,0,23.3,Individual,0
20000,36 months,20.6,749.4,E,E1,10+ years,RENT,73100.0,Source Verified,credit_card,15.87,0,720,724,0,19,0,6100.0,78.8,28,1,0,17.5,Individual,0
5000,36 months,27.91,206.57,F,F5,5 years,RENT,43500.0,Not Verified,debt_consolidation,28.36,0,645,649,0,12,0,3500.0,27.6,29,0,0,6.4,Individual,0
10000,60 months,28.02,311.48,F,F5,3 years,MORTGAGE,93100.0,Verified,debt_consolidation,27.81,0,695,699,0,10,0,15300.0,54.6,18,1,0,17.8,Individual,1
5000,36 months,16.88,177.97,D,D1,2 years,RENT,36800.0,Source Verified,credit_card,15.9,0,765,769,0,4,0,4300.0,65.9,20,0,0,20.6,Individual,0
10000,36 months,23.64,390.44,E,E4,6 years,MORTGAGE,70300.0,Verified,home_improvement,13.38,0,690,694,2,6,0,2000.0,51.9,14,2,0,21.5,Individual,0
10000,36 months,25.2,398.66,F,F1,10+ years,OWN,37500.0,Source Verified,debt_consolidation,4.63,0,650,654,1,14,0,700.0,66.8,25,0,0,16.4,Individual,0
20000,36 months,21.1,754.53,E,E1,5 years,MORTGAGE,28200.0,Not Verified,debt_consolidation,26.94,0,745,749,0,13,0,4300.0,47.5,25,2,0,12.5,Individual,0
20000,36 months,28.28,830.3,F,F5,10+ years,OWN,44800.0,Not Verified,debt_consolidation,16.31,0,630,634,4,14,0,3800.0,76.0,20,0,0,13.0,Individual,1
5000,36 months,19.07,183.46,D,D4,3 years,MORTGAGE,30000.0,Source Verified,debt_consolidation,20.76,0,750,754,0,17,0,1900.0,47.9,29,2,0,23.5,Individual,0
15000,60 months,25.15,441.59,F,F1,< 1 year,MORTGAGE,53000.0,Verified,other,22.88,0,730,734,0,8,0,500.0,8.1,25,5,0,17.9,Individual,0
35000,60 months,26.67,1061.84,F,F3,5 years,RENT,38100.0,Source Verified,other,24.89,0,705,709,3,17,0,6200.0,71.7,29,0,0,26.9,Individual,1
15000,60 months,28.18,468.67,F,F5,10+ years,RENT,134700.0,Source Verified,home_improvement,20.66,1,680,684,2,9,0,7000.0,64.3,22,0,0,12.3,Individual,1
35000,36 months,21.1,1320.43,E,E1,10+ years,MORTGAGE,74600.0,Source Verified,debt_consolidation,23.22,0,730,734,1,16,0,6500.0,62.3,22,4,0,12.9,Individual,0
12000,60 months,27.17,367.64,F,F4,5 years,MORTGAGE,70100.0,Source Verified,debt_consolidation,22.25,0,695,699,0,18,0,10100.0,80.0,31,1,0,22.6,Individual,1
12000,60 months,25.91,358.65,F,F2,10+ years,RENT,45200.0,Verified,debt_consolidation,15.58,0,700,704,0,11,0,2600.0,49.9,27,1,0,19.2,Individual,1
15000,60 months,25.22,442.21,F,F1,6 years,RENT,134400.0,Not Verified,credit_card,6.59,0,695,699,0,11,1,3500.0,70.2,21,0,1,24.1,Individual,1
30000,60 months,21.62,822.1,E,E2,< 1 year,RENT,72000.0,Verified,debt_consolidation,17.1,0,750,754,0,12,0,5800.0,46.5,28,0,0,7.9,Individual,1
12000,60 months,30.99,395.57,G,G5,10+ years,RENT,45800.0,Verified,debt_consolidation,13.78,0,640,644,2,13,0,700.0,22.7,26,0,0,14.0,Individual,1
35000,36 months,23.68,1367.28,E,E4,8 years,RENT,75300.0,Verified,debt_consolidation,12.35,4,675,679,0,10,2,5000.0,45.0,23,0,1,19.6,Individual,1
15000,36 months,21.27,567.21,E,E1,< 1 year,RENT,40600.0,Not Verified,debt_consolidation,14.62,1,715,719,1,9,0,2900.0,114.0,16,0,0,24.1,Individual,1
10000,36 months,20.79,375.67,E,E1,2 years,RENT,66200.0,Not Verified,credit_card,7.14,0,705,709,1,11,0,3200.0,68.0,30,0,0,16.6,Individual,0
7500,60 months,25.07,220.44,F,F1,10+ years,MORTGAGE,82300.0,Not Verified,credit_card,7.96,0,695,699,0,12,1,2000.0,68.4,23,3,0,14.2,Individual,0
7500,36 months,20.57,280.91,E,E1,8 years,MORTGAGE,47100.0,Verified,home_improvement,28.61,1,735,739,0,11,0,500.0,1.6,21,3,0,8.5,Individual,0
5000,36 months,20.67,187.53,E,E1,2 years,MORTGAGE,179600.0,Not Verified,debt_consolidation,10.53,0,710,714,0,7,0,2700.0,33.8,20,3,0,28.0,Individual,0
20000,60 months,22.14,553.97,E,E2,< 1 year,RENT,46700.0,Verified,debt_consolidation,19.5,0,750,754,1,10,0,1500.0,42.1,17,0,0,18.2,Individual,0
15000,36 months,19.44,553.18,D,D4,10+ years,MORTGAGE,26100.0,Not Verified,major_purchase,9.94,0,730,734,1,11,0,1000.0,63.3,28,5,0,10.5,Individual,0
20000,36 months,25.91,804.85,F,F2,7 years,RENT,94600.0,Source Verified,debt_consolidation,17.59,0,665,669,0,14,0,3100.0,22.7,27,0,0,8.7,Individual,0
25000,36 months,19.39,921.34,D,D4,4 years,RENT,89300.0,Not Verified,debt_consolidation,4.96,0,725,729,0,14,0,3600.0,85.1,29,0,0,19.0,Individual,0
30000,36 months,24.74,1188.67,E,E5,2 years,MORTGAGE,30200.0,Source Verified,home_improvement,26.55,0,685,689,0,12,0,6300.0,69.2,21,2,0,14.4,Individual,1
7500,36 months,21.97,286.31,E,E2,10+ years,MORTGAGE,60300.0,Not Verified,debt_consolidation,21.65,0,715,719,0,10,0,1900.0,16.8,19,3,0,9.9,Individual,0
10000,60 months,25.42,295.98,F,F1,4 years,MORTGAGE,115600.0,Source Verified,debt_consolidation,15.76,0,705,709,4,9,0,8300.0,54.6,23,2,0,21.6,Individual,1
15000,36 months,29.16,629.89,G,G2,6 years,OWN,135100.0,Verified,credit_card,12.11,0,620,624,0,19,0,11200.0,79.4,28,0,0,18.5,Individual,1
7500,36 months,26.34,303.54,F,F2,4 years,RENT,60800.0,Verified,major_purchase,11.39,0,655,659,1,14,2,3300.0,46.2,23,0,2,11.0,Individual,1
7500,36 months,28.13,310.75,F,F5,2 years,RENT,58200.0,Verified,credit_card,22.25,0,635,639,0,10,1,7300.0,54.2,20,1,1,12.0,Individual,1
20000,36 months,20.68,750.22,E,E1,2 years,MORTGAGE,78100.0,Not Verified,credit_card,16.11,0,720,724,0,14,0,12200.0,85.7,24,3,0,25.1,Individual,0
20000,36 months,23.7,781.51,E,E4,10+ years,MORTGAGE,64900.0,Verified,debt_consolidation,16.53,1,680,684,0,16,0,5700.0,75.8,26,4,0,17.3,Individual,1
25000,36 months,22.14,956.57,E,E2,10+ years,RENT,70700.0,Source Verified,debt_consolidation,19.03,1,715,719,3,9,0,6400.0,42.2,21,0,0,13.3,Individual,1
30000,36 months,16.7,1065.11,D,D1,6 years,MORTGAGE,102300.0,Source Verified,debt_consolidation,22.29,0,775,779,2,20,0,16400.0,76.7,32,8,0,22.1,Individual,0
12000,36 months,25.62,481.06,F,F1,10+ years,MORTGAGE,83300.0,Source Verified,home_improvement,33.56,0,690,694,1,9,0,6700.0,40.1,27,5,0,20.9,Individual,0
35000,36 months,24.97,1391.04,E,E5,5 years,MORTGAGE,36600.0,Not Verified,home_improvement,19.08,2,680,684,0,14,0,1700.0,50.4,23,1,0,20.7,Individual,1
5000,36 months,20.77,187.79,E,E1,10+ years,RENT,289000.0,Not Verified,debt_consolidation,18.27,0,735,739,0,13,0,16900.0,56.4,23,0,0,19.7,Individual,0
25000,36 months,20.38,933.94,D,D5,1 year,MORTGAGE,39100.0,Verified,debt_consolidation,22.94,0,750,754,0,7,2,2000.0,61.2,15,5,2,26.6,Individual,0
10000,36 months,22.6,385.02,E,E3,10+ years,OWN,50100.0,Not Verified,credit_card,16.84,0,705,709,0,12,0,3200.0,50.2,19,0,0,17.2,Individual,0
30000,36 months,24.85,1190.42,E,E5,2 years,RENT,124800.0,Verified,credit_card,12.21,0,650,654,5,10,0,3400.0,54.1,17,0,0,21.9,Individual,0
10000,36 months,28.28,415.15,F,F5,10+ years,RENT,68900.0,Verified,small_business,20.94,0,655,659,2,4,0,9100.0,53.3,13,0,0,24.2,Individual,1
20000,36 months,26.09,806.77,F,F2,10+ years,MORTGAGE,30800.0,Source Verified,debt_consolidation,14.39,0,655,659,0,8,0,2400.0,77.8,20,4,0,7.6,Individual,1
12000,60 months,30.99,395.57,G,G5,10+ years,RENT,215800.0,Not Verified,other,16.53,0,640,644,1,8,0,28700.0,83.7,17,0,0,15.6,Individual,1
12000,36 months,27.69,494.36,F,F4,10+ years,OWN,28400.0,Not Verified,home_improvement,4.13,0,620,624,1,14,0,500.0,47.6,25,0,0,14.4,Individual,0
5000,36 months,23.19,194.04,E,E3,< 1 year,RENT,58500.0,Verified,debt_consolidation,17.73,0,705,709,2,9,0,1600.0,49.3,19,0,0,21.3,Individual,0
20000,36 months,22.24,766.29,E,E2,1 year,MORTGAGE,48400.0,Not Verified,debt_consolidation,30.49,0,735,739,1,15,1,6400.0,50.0,24,6,1,13.6,Individual,1
7500,36 months,18.18,271.82,D,D3,7 years,OWN,41000.0,Verified,credit_card,30.67,0,765,769,1,9,0,11900.0,82.4,21,0,0,14.5,Individual,0
12000,60 months,30.44,391.49,G,G4,2 years,MORTGAGE,46500.0,Verified,debt_consolidation,15.19,0,640,644,2,10,0,2400.0,44.2,22,2,0,12.5,Individual,1
7500,60 months,26.69,227.63,F,F3,6 years,MORTGAGE,71400.0,Verified,debt_consolidation,15.22,0,695,699,1,13,0,1700.0,40.9,24,3,0,23.7,Individual,0
15000,36 months,28.94,628.1,G,G1,6 years,RENT,54100.0,Verified,debt_consolidation,30.75,0,645,649,0,6,0,7600.0,72.0,17,1,0,24.4,Individual,1
10000,36 months,21.71,380.41,E,E2,3 years,MORTGAGE,65400.0,Source Verified,major_purchase,9.48,0,690,694,2,16,0,1500.0,77.3,23,4,0,17.6,Individual,0
15000,60 months,22.6,419.42,E,E3,9 years,MORTGAGE,77100.0,Verified,medical,12.77,0,735,739,1,6,0,4200.0,53.3,15,4,0,14.7,Individual,0
30000,36 months,24.62,1186.77,E,E5,1 year,OWN,97000.0,Not Verified,debt_consolidation,22.62,0,695,699,1,13,0,7900.0,51.1,20,1,0,16.0,Individual,0
30000,36 months,19.02,1099.98,D,D4,8 years,RENT,89800.0,Not Verified,home_improvement,22.34,0,755,759,0,15,0,3700.0,26.7,32,0,0,6.2,Individual,0
10000,60 months,30.99,329.64,G,G5,4 years,RENT,70200.0,Source Verified,debt_consolidation,19.49,0,645,649,2,15,0,10500.0,69.4,32,0,0,11.2,Individual,1
7500,36 months,23.06,290.56,E,E3,10+ years,MORTGAGE,121000.0,Not Verified,debt_consolidation,13.97,0,685,689,1,11,0,9200.0,52.2,31,5,0,19.4,Individual,0
5000,60 months,29.87,161.37,G,G3,10+ years,MORTGAGE,90800.0,Source Verified,home_improvement,18.6,0,660,664,0,9,0,13300.0,88.8,19,2,0,18.8,Individual,1
25000,36 months,26.98,1020.36,F,F3,10+ years,RENT,101000.0,Source Verified,debt_consolidation,27.51,0,660,664,0,11,1,7300.0,35.4,20,0,1,26.0,Individual,1
10000,36 months,22.61,385.07,E,E3,10+ years,MORTGAGE,80900.0,Source Verified,debt_consolidation,14.62,1,690,694,0,15,0,500.0,0.6,24,3,0,19.0,Individual,0
10000,60 months,22.4,278.47,E,E3,5 years,MORTGAGE,53800.0,Source Verified,home_improvement,1.0,0,725,729,0,8,0,500.0,20.0,23,4,0,16.4,Individual,0
10000,36 months,20.1,372.15,D,D5,< 1 year,MORTGAGE,102300.0,Source Verified,home_improvement,29.31,0,755,759,3,15,0,6100.0,37.6,27,3,0,14.7,Individual,0
25000,36 months,23.58,975.32,E,E4,10+ years,RENT,49400.0,Source Verified,credit_card,12.18,0,680,684,0,9,0,1900.0,42.9,27,0,0,8.8,Individual,0
35000,36 months,25.72,1404.96,F,F2,7 years,MORTGAGE,29800.0,Verified,credit_card,24.78,0,675,679,1,13,0,1000.0,34.5,34,5,0,16.4,Individual,1
20000,60 months,30.99,659.28,G,G5,10+ years,MORTGAGE,74200.0,Not Verified,credit_card,27.29,2,640,644,0,10,0,5500.0,33.2,23,5,0,18.0,Individual,1
